ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Beat,District,Gnome,Flamingo
11659501,JC229229,04/17/2019 01:10:00 PM,078XX S RIDGELAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,414,4,False,False
11659503,JC229519,04/18/2019 10:00:00 AM,029XX S Wentworth Ave,820,THEFT,$500 AND UNDER,RESIDENCE,914,9,False,False
11660380,JC229968,04/18/2019 06:00:00 PM,031XX W SUNNYSIDE AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1724,17,False,False
11660377,JC230119,04/18/2019 04:15:00 PM,012XX N GREENVIEW AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1433,14,False,False
11665784,JC236333,04/12/2019 04:15:00 PM,082XX S DREXEL AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),631,6,False,False
11661409,JC231827,04/19/2019 01:00:00 PM,002XX S WABASH AVE,870,THEFT,POCKET-PICKING,CTA TRAIN,113,1,False,False
11666784,JC237893,04/10/2019 01:29:00 PM,025XX W CORTLAND ST,820,THEFT,$500 AND UNDER,RESIDENCE,1434,14,False,False
11666773,JC237891,04/20/2019 07:01:00 AM,007XX W BRIAR PL,890,THEFT,FROM BUILDING,APARTMENT,1934,19,False,False
11663428,JC234118,04/20/2019 03:30:00 PM,070XX N PAULINA ST,890,THEFT,FROM BUILDING,APARTMENT,2423,24,False,False
11663425,JC234265,04/21/2019 05:30:00 PM,036XX N ELSTON AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,1733,17,False,False
11668959,JC240729,03/31/2019 05:00:00 PM,076XX N SHERIDAN RD,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,2422,24,False,False
11669773,JC241897,03/16/2019 01:00:00 PM,103XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,512,5,False,False
11666782,JC237662,04/22/2019 03:20:00 PM,028XX W POLK ST,890,THEFT,FROM BUILDING,RESIDENCE,1135,11,False,False
11664579,JC235030,04/23/2019 12:15:00 PM,018XX W NORTH AVE,810,THEFT,OVER $500,APARTMENT,1424,14,False,False
11670823,JC242961,04/22/2019 11:45:00 AM,010XX N WOLCOTT AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1212,12,False,False
11664583,JC235096,04/23/2019 09:05:00 AM,041XX W 16TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1012,10,False,False
11666772,JC237407,04/24/2019 11:20:00 AM,014XX N MONTICELLO AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,2535,25,False,False
11673071,JC245867,01/01/2019 11:00:00 PM,025XX S KEDVALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1013,10,False,False
11666778,JC237913,04/25/2019 11:00:00 AM,004XX N CLINTON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1214,12,False,False
11667919,JC238731,04/25/2019 09:30:00 AM,057XX W Montrose Ave,810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),1622,16,False,False
11672006,JC244368,04/25/2019 06:56:00 PM,025XX W CHARLESTON ST,810,THEFT,OVER $500,APARTMENT,1431,14,False,False
11674137,JC247095,04/23/2019 06:55:00 PM,041XX W SCHOOL ST,820,THEFT,$500 AND UNDER,APARTMENT,1731,17,False,False
11667191,JC238694,04/26/2019 03:15:00 AM,0000X W IDA B WELLS DR,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,111,1,False,False
11670821,JC242872,04/26/2019 02:00:00 AM,001XX N MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,111,1,False,False
11675207,JC247674,04/22/2019 10:23:00 AM,015XX S WABASH AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,131,1,False,False
11675216,JC247774,04/26/2019 05:23:00 PM,002XX E RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,114,1,True,False
11672012,JC244446,04/27/2019 08:07:00 PM,065XX N NORTHWEST HWY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1611,16,False,False
11670811,JC242875,04/28/2019 07:03:00 PM,029XX N PAULINA ST,890,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),1931,19,False,False
11675218,JC248163,04/29/2019 07:55:00 AM,030XX N Lotus Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,2514,25,False,False
11677182,JC250544,04/27/2019 10:10:00 AM,043XX N TROY ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1724,17,False,False
11672011,JC244377,04/29/2019 07:01:00 PM,015XX N WIELAND ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1821,18,False,False
11670961,JC243456,04/29/2019 10:07:00 PM,0000X W IDA B WELLS DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,111,1,False,False
11678384,JC252355,04/26/2019 01:40:00 PM,030XX W PETERSON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,2011,20,False,False
11673050,JC245788,04/30/2019 05:15:00 PM,001XX N STATE ST,870,THEFT,POCKET-PICKING,CTA BUS STOP,111,1,False,False
11673042,JC245794,04/30/2019 08:05:00 AM,0000X N WACKER DR,810,THEFT,OVER $500,ALLEY,122,1,False,False
11673049,JC245941,05/01/2019 03:00:00 PM,018XX N WOOD ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,1434,14,False,False
11679596,JC253784,04/30/2019 02:10:00 PM,012XX W WINNEMAC AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,2033,20,False,False
11675215,JC247737,05/01/2019 11:59:00 PM,008XX N WINCHESTER AVE,820,THEFT,$500 AND UNDER,STREET,1212,12,False,False
11674148,JC247199,05/02/2019 04:55:00 PM,017XX S PAULINA ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,1234,12,False,False
11674150,JC247194,05/02/2019 09:35:00 AM,001XX W JACKSON BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,122,1,False,False
11678395,JC252338,05/02/2019 10:30:00 AM,010XX W 87TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,613,6,False,False
11681928,JC255842,05/01/2019 06:55:00 PM,048XX W GUNNISON ST,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),1623,16,False,False
11679584,JC253436,05/03/2019 02:00:00 PM,011XX N HOWE ST,820,THEFT,$500 AND UNDER,APARTMENT,1822,18,False,False
11675227,JC248478,05/03/2019 10:50:00 AM,051XX S HYDE PARK BLVD,890,THEFT,FROM BUILDING,APARTMENT,234,2,False,False
11676236,JC249731,05/04/2019 02:00:00 AM,014XX N WELLS ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,1821,18,False,False
11676244,JC249753,05/04/2019 09:00:00 AM,036XX N ELSTON AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),1733,17,False,False
11677175,JC250944,05/05/2019 02:15:00 PM,0000X E CHICAGO AVE,870,THEFT,POCKET-PICKING,RESTAURANT,1833,18,False,False
11677179,JC250754,05/05/2019 01:40:00 PM,004XX W ALDINE AVE,820,THEFT,$500 AND UNDER,APARTMENT,1925,19,False,False
11684852,JC260326,03/22/2019 04:10:00 PM,0000X W C1 ST,810,THEFT,OVER $500,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,1651,16,False,False
11679603,JC253777,05/06/2019 08:43:00 PM,011XX S CANAL ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,124,1,False,False
11679593,JC253454,05/07/2019 01:31:00 AM,035XX N broadway,870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,1925,19,False,False
11686030,JC261613,02/25/2019 01:40:00 PM,010XX N FRANCISCO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1211,12,False,False
11681128,JC255051,05/07/2019 11:05:00 PM,009XX W SUPERIOR ST,820,THEFT,$500 AND UNDER,WAREHOUSE,1214,12,False,False
11686034,JC261567,05/07/2019 08:40:00 PM,009XX W FULLERTON AVE,870,THEFT,POCKET-PICKING,CTA PLATFORM,1812,18,False,False
11681906,JC256711,05/08/2019 06:00:00 PM,002XX W LAKE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,122,1,False,False
11674448,JC247592,05/03/2019 02:39:00 AM,0000X W IDA B WELLS DR,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,111,1,False,False
11681905,JC256534,05/09/2019 01:00:00 AM,057XX W BERENICE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,1633,16,False,False
11686026,JC261345,05/09/2019 04:30:00 PM,0000X W TERMINAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,1652,16,False,False
11684693,JC260263,05/09/2019 03:30:00 PM,023XX N ELSTON AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1432,14,False,False
11681915,JC256531,05/09/2019 12:10:00 PM,0000X E WASHINGTON ST,890,THEFT,FROM BUILDING,RESTAURANT,112,1,False,False
11681927,JC256648,05/09/2019 01:30:00 PM,015XX E 47TH DR,890,THEFT,FROM BUILDING,ATHLETIC CLUB,222,2,False,False
11683047,JC257805,05/09/2019 12:30:00 PM,012XX W PRATT BLVD,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,2431,24,False,False
11687186,JC262507,05/10/2019 04:00:00 PM,046XX N Hermitage Ave,890,THEFT,FROM BUILDING,APARTMENT,1912,19,False,False
11689467,JC265332,05/04/2019 02:00:00 PM,012XX S MICHIGAN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,131,1,False,False
11689464,JC265245,05/09/2019 12:00:00 AM,001XX N Jefferson St,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,121,1,False,False
11689484,JC265206,04/06/2019 01:00:00 PM,115XX S MARSHFIELD AVE,890,THEFT,FROM BUILDING,OTHER,2234,22,False,False
11689475,JC265224,03/12/2019 11:50:00 PM,015XX W Farwell Ave,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,2431,24,False,False
11684865,JC259812,05/11/2019 11:00:00 AM,0000X N DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,112,1,False,False
11684907,JC260325,05/12/2019 04:07:00 PM,0000X E IDA B WELLS DR,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,COLLEGE/UNIVERSITY GROUNDS,111,1,False,False
11684860,JC260302,05/12/2019 12:30:00 AM,009XX W Belmont Ave,870,THEFT,POCKET-PICKING,BAR OR TAVERN,1924,19,False,False
11686043,JC261321,05/12/2019 12:30:00 PM,051XX N ALBANY AVE,810,THEFT,OVER $500,APARTMENT,1713,17,False,False
11692614,JC269668,05/02/2019 12:30:00 AM,089XX S Burley Ave,810,THEFT,OVER $500,DRIVEWAY - RESIDENTIAL,424,4,False,False
11692616,JC269728,05/08/2019 06:50:00 PM,002XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA PLATFORM,113,1,False,False
11692634,JC269499,05/01/2019 01:55:00 PM,060XX N SHERIDAN RD,890,THEFT,FROM BUILDING,RESIDENCE,2433,24,False,False
11686037,JC261555,05/13/2019 02:30:00 PM,009XX S ASHLAND AVE,810,THEFT,OVER $500,APARTMENT,1231,12,False,False
11686038,JC261599,05/13/2019 11:15:00 AM,002XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,114,1,False,False
11654312,JC223160,04/11/2019 11:00:00 AM,044XX N WHIPPLE ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,1724,17,False,False
11693866,JC270908,04/25/2019 12:55:00 PM,004XX E Ohio St,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,1834,18,False,False
11692035,JC263796,05/14/2019 12:00:00 AM,007XX W BITTERSWEET PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1915,19,False,False
11695034,JC272755,05/08/2019 12:00:00 PM,018XX N DAYTON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,1813,18,False,False
11689489,JC265333,05/15/2019 04:30:00 PM,019XX W EDDY ST,890,THEFT,FROM BUILDING,RESIDENTIAL YARD (FRONT/BACK),1922,19,False,False
11692632,JC269492,05/15/2019 10:41:00 AM,026XX W THOMAS ST,820,THEFT,$500 AND UNDER,RESIDENCE,1211,12,False,False
11690567,JC266401,05/16/2019 04:05:00 PM,082XX S HARPER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,411,4,False,False
11697476,JC275759,05/05/2019 05:00:00 AM,034XX N Elston Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,1733,17,False,False
11697495,JC275683,05/16/2019 08:00:00 PM,077XX N SHERIDAN RD,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,2422,24,False,False
11697464,JC275696,05/15/2019 08:28:00 PM,035XX N SPAULDING AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1733,17,False,False
11697491,JC275731,03/08/2019 11:00:00 AM,003XX W HUBBARD ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,1831,18,False,False
11693850,JC270863,05/18/2019 10:00:00 PM,028XX W 38TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,911,9,False,False
11696192,JC274156,05/18/2019 01:00:00 AM,009XX W BELMONT AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BAR OR TAVERN,1924,19,False,False
11693855,JC270482,05/19/2019 11:00:00 AM,018XX S WOOD ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),1234,12,False,False
11696214,JC273515,05/20/2019 06:00:00 PM,029XX W NORTH AVE,810,THEFT,OVER $500,RESIDENCE,1421,14,False,False
11695040,JC271964,05/20/2019 03:20:00 PM,055XX S KENWOOD AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,235,2,False,False
11693852,JC271281,05/20/2019 11:15:00 AM,085XX S BENNETT AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,412,4,False,False
11696187,JC273280,05/20/2019 03:00:00 PM,010XX N WINCHESTER AVE,810,THEFT,OVER $500,APARTMENT,1212,12,False,False
11693868,JC271203,05/20/2019 01:00:00 PM,001XX W ADAMS ST,890,THEFT,FROM BUILDING,RESTAURANT,122,1,False,False
11696223,JC274240,05/21/2019 06:20:00 PM,021XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,131,1,False,False
11704239,JC283168,05/06/2019 05:36:00 PM,028XX S DR MARTIN LUTHER KING JR DR,820,THEFT,$500 AND UNDER,APARTMENT,133,1,False,False
11704228,JC283707,05/04/2019 04:00:00 AM,005XX N HALSTED ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,1214,12,False,False
11703102,JC282380,05/24/2019 12:00:00 PM,051XX N Glenwood Ave,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,2033,20,False,False
11705495,JC284238,05/16/2019 09:00:00 AM,008XX W ERIE ST,820,THEFT,$500 AND UNDER,APARTMENT,1214,12,False,False
11704246,JC283644,05/24/2019 01:00:00 PM,0000X W C1 ST,890,THEFT,FROM BUILDING,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,1651,16,False,False
11701884,JC280875,05/25/2019 03:00:00 PM,041XX N CLARENDON AVE,820,THEFT,$500 AND UNDER,APARTMENT,1915,19,False,False
11700873,JC279446,05/25/2019 01:00:00 AM,0000X W ELM ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,1824,18,False,False
11699849,JC278536,05/25/2019 07:15:00 PM,037XX S DEARBORN ST,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),213,2,False,False
11704225,JC283171,05/25/2019 02:00:00 PM,026XX N Sheffield ave,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,1935,19,False,False
11700892,JC279387,05/25/2019 07:40:00 AM,019XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,1813,18,False,False
11706637,JC286067,05/24/2019 08:15:00 AM,030XX S DR MARTIN LUTHER KING JR DR,890,THEFT,FROM BUILDING,APARTMENT,133,1,False,False
